0.550000 -0.059036 0.000000 0.010688 0.000000 0.010688 0.000000 0.113340 0.000000 0.006136 0.003648 -0.088410 0.046591 0.086188 0.046591 -0.011781 -0.006037 0.006136 -0.003648 0.086188 -0.046591 -0.088410 -0.046591 -0.011781 0.006037 0.059036 0.000000 -0.010688 0.000000 -0.010688 0.000000 -0.113340 0.000000 
0.560000 -0.058438 0.000000 0.010812 0.000000 0.010812 0.000000 0.114983 0.000000 0.006074 0.003686 -0.088958 0.047659 0.086710 0.047659 -0.011951 -0.006221 0.006074 -0.003686 0.086710 -0.047659 -0.088958 -0.047659 -0.011951 0.006221 0.058438 0.000000 -0.010812 0.000000 -0.010812 0.000000 -0.114983 0.000000 
0.570000 -0.057795 0.000000 0.010933 0.000000 0.010933 0.000000 0.116605 0.000000 0.006007 0.003721 -0.089473 0.048714 0.087200 0.048714 -0.012120 -0.006406 0.006007 -0.003721 0.087200 -0.048714 -0.089473 -0.048714 -0.012120 0.006406 0.057795 0.000000 -0.010933 0.000000 -0.010933 0.000000 -0.116605 0.000000 
0.580000 -0.057110 0.000000 0.011051 0.000000 0.011051 0.000000 0.118207 0.000000 0.005936 0.003751 -0.089956 0.049754 0.087658 0.049754 -0.012287 -0.006592 0.005936 -0.003751 0.087658 -0.049754 -0.089956 -0.049754 -0.012287 0.006592 0.057110 0.000000 -0.011051 0.000000 -0.011051 0.000000 -0.118207 0.000000 
0.590000 -0.056383 0.000000 0.011166 0.000000 0.011166 0.000000 0.119787 0.000000 0.005861 0.003778 -0.090406 0.050779 0.088085 0.050779 -0.012451 -0.006778 0.005861 -0.003778 0.088085 -0.050779 -0.090406 -0.050779 -0.012451 0.006778 0.056383 0.000000 -0.011166 0.000000 -0.011166 0.000000 -0.119787 0.000000 
0.600000 -0.055618 0.000000 0.011279 0.000000 0.011279 0.000000 0.121346 0.000000 0.005781 0.003801 -0.090827 0.051788 0.088482 0.051788 -0.012613 -0.006965 0.005781 -0.003801 0.088482 -0.051788 -0.090827 -0.051788 -0.012613 0.006965 0.055618 0.000000 -0.011279 0.000000 -0.011279 0.000000 -0.121346 0.000000 
0.610000 -0.054816 0.000000 0.011389 0.000000 0.011389 0.000000 0.122883 0.000000 0.005698 0.003819 -0.091217 0.052781 0.088849 0.052781 -0.012773 -0.007153 0.005698 -0.003819 0.088849 -0.052781 -0.091217 -0.052781 -0.012773 0.007153 0.054816 0.000000 -0.011389 0.000000 -0.011389 0.000000 -0.122883 0.000000 
0.620000 -0.053979 0.000000 0.011497 0.000000 0.011497 0.000000 0.124398 0.000000 0.005611 0.003834 -0.091578 0.053758 0.089188 0.053758 -0.012930 -0.007342 0.005611 -0.003834 0.089188 -0.053758 -0.091578 -0.053758 -0.012930 0.007342 0.053979 0.000000 -0.011497 0.000000 -0.011497 0.000000 -0.124398 0.000000 
0.630000 -0.053109 0.000000 0.011602 0.000000 0.011602 0.000000 0.125892 0.000000 0.005520 0.003844 -0.091912 0.054717 0.089500 0.054717 -0.013085 -0.007531 0.005520 -0.003844 0.089500 -0.054717 -0.091912 -0.054717 -0.013085 0.007531 0.053109 0.000000 -0.011602 0.000000 -0.011602 0.000000 -0.125892 0.000000 
0.640000 -0.052208 0.000000 0.011704 0.000000 0.011704 0.000000 0.127363 0.000000 0.005427 0.003851 -0.092219 0.055660 0.089786 0.055660 -0.013238 -0.007720 0.005427 -0.003851 0.089786 -0.055660 -0.092219 -0.055660 -0.013238 0.007720 0.052208 0.000000 -0.011704 0.000000 -0.011704 0.000000 -0.127363 0.000000 
0.650000 -0.051279 0.000000 0.011804 0.000000 0.011804 0.000000 0.128812 0.000000 0.005330 0.003853 -0.092499 0.056585 0.090046 0.056585 -0.013389 -0.007910 0.005330 -0.003853 0.090046 -0.056585 -0.092499 -0.056585 -0.013389 0.007910 0.051279 0.000000 -0.011804 0.000000 -0.011804 0.000000 -0.128812 0.000000 
0.660000 -0.050323 0.000000 0.011901 0.000000 0.011901 0.000000 0.130239 0.000000 0.005231 0.003852 -0.092755 0.057492 0.090281 0.057492 -0.013537 -0.008100 0.005231 -0.003852 0.090281 -0.057492 -0.092755 -0.057492 -0.013537 0.008100 0.050323 0.000000 -0.011901 0.000000 -0.011901 0.000000 -0.130239 0.000000 
0.670000 -0.049343 0.000000 0.011996 0.000000 0.011996 0.000000 0.131643 0.000000 0.005129 0.003846 -0.092986 0.058381 0.090493 0.058381 -0.013683 -0.008290 0.005129 -0.003846 0.090493 -0.058381 -0.092986 -0.058381 -0.013683 0.008290 0.049343 0.000000 -0.011996 0.000000 -0.011996 0.000000 -0.131643 0.000000 
